Country,rating,contract,is_employed,job,city,date,comment
France,4.0,,False,Chargée d'accueil,Vélizy-Villacoublay ,2017,"Cette expérience m’a permis de valider et développer des savoir-faire et savoir-être nécessaires dans le monde du travail et plus particulièrement dans le domaine du commerce. J’ai pu acquérir des responsabilités à travers de multiples missions commerciales et développer mon sens de la relation client.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,cdd,False,CDD 6 mois Déploiement informatique,Grand Est,2017,"La société de services CIS infoservices était managé a saint priest 69 depuis Paris et les fiches de frais nombreuses et lourdes étaient très mal gérées la bas.
ce qui m a forcé a demissionner du a une mesentente avec le manager de mon manager qui me remboursait les frais au compte goutte et avec du retard.
Points positifs
client bancaire agréable
Points négatifs
les frais et deplacements
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,True,Gestionnaire,Paris ,2017,"Évolution inexistante et basée sur le clientélisme.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,cdi,False,CDI Chargé de Clientèle Entreprises, Amiens,2017,"meilleure expérience, beaucoup d'avantages mais peu mieux faire
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,LILLE - CONSEILLERE CLIENTELE MULTIMEDIA,Lille ,2017,"super environnement de travail
peu de possibilités de grandes mutations
Évaluez votre entreprise pour afficher tous les avis

"
France,1.0,,False,Attaché commercial, Paris 16e,2017,"Vieille entreprise - encadrement poussif - n'apprécie pas les recrutements externes - Doit monté les échelons un à un ! depuis la base - On entre à 18 ans et on en ressort à 62 ! avec une plante.
Paternalisme exacerbé dans les agences ( les vielles agences du XVIe arrondissement).
Points positifs
épargne salariale intéressante
Points négatifs
n'apprécie pas des recrutement externe - mentalité étriquée
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Neuilly-Plaisance ,2017,"Relation avec le client très intéressante, découverte du monde professionnel durant un mois en tant qu'auxiliaire de vacances.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Chargée d'accueil,Pau ,2017,"Apprentissage à la société générale de mon BTS banque . J'ai principalement était à l'accueil , au contact direct avec la clientèle .
Esprit d'équipe
Aide
enrichissement professionnel et connaissance du milieu bancaire
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Assistant Ressources Humaines,Fontenay-sous-Bois ,2017,"Très bonne expérience;
J'ai passé 3 années dans une entreprise où je me suis sentie épaulée, et j'ai senti que mon rôle était important.
J'avais vraiment l'impression ""d'être quelqu'un""
Points positifs
ambiance, CE, avantages, participation et intéressement
Points négatifs
salaires
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,assistant,Saint-Denis ,2017,"Très bonne entreprise avec des collègues sympathiques et agréable.
"
France,5.0,,False,Assistante de Direction,Paris ,2017,"bon cadre
bonne equipe
bonne dynamique
bonne expérience
"
France,5.0,stage,False,stage (1 semaine),Opéra ,2017,"J'ai découvert les différents postes de la banque à travers ce stage d'une semaine.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,conseiller clientèle,Pré Ste. Gervais ,2017,"J'ai travaillé pendant un moi en tant qu'épisodique à l'agence du Pré-Saint-Gervais. Je devais téléphoner aux clients dont leurs comptes étaient à découvert pour leur demander des rentrés d'argent. Si cela ne se faisait pas dans un délais définit j'effectuais la fermeture des comptes. Le plus difficile a alors été le contact avec les clients qui ne comprenaient pas pourquoi leurs comptes devaient être fermés. Le plus agréable était l'ambiance avec les autres salariés de l'agence qui était toujours la pour m'aider et m'apprendre les différentes notions que je devais acquérir pour faire au mieux les taches qui m'étaient confiées.
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Gestionnaire Back-office,La Défense ,2017,"Etanr présente dans l'entreprise uniquement 3 jours sur 5, j'avais beaucoup de travail. j'ai cependant beaucoup appris.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Contrôlleur permanent,La Défense ,2017,"mes 2 expériences m'ont beaucoup apporté sur le plan professionnel
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,chargée d'accueil,Fouesnant ,2017,"année très riche en connaissances et très formatrice, équipe soudée
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Commerciale junior,Sens ,2017,"- Relation client
- Pack office
- Communication
- Prospection
- Négociation
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Expert processsus amélioration continue,La Défense ,2017,"Forte d'une 1ere expérience de 10 ans au sein d un cabinet de expertise comptable et de bientôt 18 ans dans le secteur bancaires dans lequel j'ai pu évoluer dans diverses métiers finance et acquérir de bases solides.je souhaite évoluer dans d autres secteurs d'activités et mettre à profit mon profit mon expérience.
Points positifs
Esprit d'équipe
Points négatifs
Rémunération
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Responsable Relation Client SI,La Défense ,2017,"Avis globalement satisfaisant : description conforme à mon CV + entretiens pour détails
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Gérant sous mandat,Paris ,2017,"Métier très varié entre la recherche financière pour mettre en place les stratégies de gestion et répondre aux clients existants ou encore convaincre les prospects de souscrire à la gestion sous mandat.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Auxiliaire de vacances,Maurepas ,2017,"Travail très agréable. Bon accueil de l'équipe et bonne intégration.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Adjoint Relation Client,Marseille 1er ,2017,"Au sein d'une équipe de grands professionnels, toujours à l'écoute des clients avec un esprit pro-actif et de conquête.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,Assistant comptable en alternance,Courbevoie ,2017,"Le Commité d'entreprise propose des avantages exceptionnels
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Chargé d'études statistiques,Puteaux ,2017,"Bon esprit d'équipe et bonne politique managériale
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Assistante Ressources Humaines en alternance,Gretz-Armainvilliers ,2017,"Environnement de travail agréable. Climat social agréable.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Fontenay-sous-Bois ,2017,"Je réalisais l'inventaire du matériel informatique au sein du département informatique au sein du siège de Val de Fontenay.

L'aspect le plus agréable est la flexibilité.
L'aspect le moins agréable est le caractère répétitif de la tâche.
Points positifs
repas à tarif préférentiel et salaire intéressant
Points négatifs
rien à signaler
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,True,structured products sales,paris,2017,"What Are Structured Products?
Structured products are designed to facilitate highly customized risk-return objectives. This is accomplished by taking a traditional security, such as a conventional investment-grade bond, and replacing the usual payment features (e.g. periodic coupons and final principal) with non-traditional payoffs derived not from the issuer's own cash flow, but from the performance of one or more underlying assets.
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,CHARGEE DE RECOUVREMENT,Rueil-Malmaison ,2017,"L'aspect négatif de cette entreprise c'est que le salaire n'est pas motivant. Reconnu par les salariés et les managers.
Points positifs
Ambiance bonne, formation poste proposée, sécurité de l'emploi
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,True,Conseillère accueil,Épernay ,2017,"Accueil téléphonique et physique
Répondre aux besoins et réclamations clients
Faire la promotions des produits et services
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,,False,Conseiller clientèle Particuliers Professionnels,Cholet ,2017,"Esprit d'équipe, professionnalisme, Innovation
Relation clients durable
"
France,2.0,,True,Chargée d'accueil,Bourgoin-Jallieu ,2017,"C 'est une journée de bureau suivant les horaires d'ouverture de l'agence. Pour les opportunités d'evolution elles sont minimes si vous n'êtes pas mobile. En général il y a une bonne ambiance dans l'agence mais tout dépends du responsable.
Le plus difficile à gérer c'est la pression que nous avons, vendre pour vendre sans se soucier du des besoins du client. Il faut faire du chiffre.
Points positifs
Beaucoups d'avantages avec le CE et avantages sociaux
Points négatifs
Trop d'objectifs et de pression
"
France,3.0,,False,Apprentie conseillère,Lorient ,2017,"Recrutée en alternance pour mon BTS Banque et ma licence professionnelle.
Équipe soudée et pédagogue !
Points positifs
Avantages CE, évolution de carrière
Points négatifs
Peu de débouchés
Évaluez votre entreprise pour afficher tous les avis

"
France,2.0,,True,Support technique indemnisation,La Défense ,2017,"le management au sein du pôle CCI de Sogessur est très moyen. les managers font constament de la rétention d'information il y a un gros manque de communication et ils manquent très souvent de justesse.
Évaluez votre entreprise pour afficher tous les avis

"
France,4.0,stage,False,Technicien,Meylan ,2017,"Traitement crédit documentaire import-export
Horaires variable
Travail en équipe
Points positifs
formation interne
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,False,Auxiliaire de vacances,Fontenay-sous-Bois ,2017,"ce fut une bonne expérience très instructif le tout dans une ambiance chaleureuse
Points positifs
l'ambiance de travail
Évaluez votre entreprise pour afficher tous les avis

"
France,5.0,,True,Assistante chef de produits,Paris ,2017,"Excellente alternance, cadre de travail super avec de gros avantages sociaux
Mes journées à la Société Générale ne se ressemblent pas.
En tant qu'assistante chef de produit, j'ai eu la chance de suivre différents projets en cours, à différents stade de leur création, avec des interventions plus ou moins urgentes.
Points positifs
Structure
Points négatifs
Pas de points négatifs
Évaluez votre entreprise pour afficher tous les avis

"
France,3.0,,False,Assistant Manager,La Défense ,2017,"Entreprise agréable et formatrice pour une alternance
Évaluez votre entreprise pour afficher tous les avis

"
